Record Date,Creditor Agency Name,Agency ID,Agency Site Type Code,Agency Site ID,Agency Site Name,Source Agency Alpha,Source Agency Numeric,Source Agency Site ID,Agency Name,Payment Agency ID,Agency Type Code,Payment Source Description,Payment Source Code,Payment Category Description,Payment Type Description,Payment Type Code,Payment Type ID,Debt Type Code,Debt Type Description,Taxable Indicator,Total Gross Amount,Total Net Amount,Total Gross Count,Total Net Count,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2022-10-01,Bureau of the Fiscal Service,83,Federal,337X,33-7X-DEBT MANAGEMENT SERVICING CENTER,33,21,7X,Railroad Retirement Board,45,Federal,Railroad Benefit,RRB,TDO,RRB EFT,RE,9,FN,FEDERAL NON-TAX,N,5580.37,5580.37,22,22,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337X,33-7X-DEBT MANAGEMENT SERVICING CENTER,33,1W,7X,Department of Justice,40,State,Vendor payment,VEN,TDO,Vendor Check,VC,13,FN,FEDERAL NON-TAX,N,461.50,461.50,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337X,33-7X-DEBT MANAGEMENT SERVICING CENTER,33,1O,7X,Admin. Ofc. of the U.S. Courts,32,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,9614.94,9614.94,11,11,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337X,33-7X-DEBT MANAGEMENT SERVICING CENTER,33,1C,7X,Department of Homeland Security,21,State,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,1770.00,1770.00,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337X,33-7X-DEBT MANAGEMENT SERVICING CENTER,33,18,7X,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,FN,FEDERAL NON-TAX,N,49335.19,48653.35,133,132,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337X,33-7X-DEBT MANAGEMENT SERVICING CENTER,33,18,7X,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM Check,OC,8,FN,FEDERAL NON-TAX,N,659.94,659.94,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337X,33-7X-DEBT MANAGEMENT SERVICING CENTER,33,12,7X,Defense Finance and Accounting Svc.,11,Federal,Salary,SAL,NTDO,Salary,NL,10,FN,FEDERAL NON-TAX,N,71649.26,71649.26,199,199,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337X,33-7X-DEBT MANAGEMENT SERVICING CENTER,33,10,7X,Department of the Treasury / BPD,10,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,2328.58,2328.58,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337X,33-7X-DEBT MANAGEMENT SERVICING CENTER,33,05,7X,US Department of Education,5,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,9109.00,9109.00,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337X,33-7X-DEBT MANAGEMENT SERVICING CENTER,33,04,7X,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,66.00,66.00,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337X,33-7X-DEBT MANAGEMENT SERVICING CENTER,33,04,7X,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,FN,FEDERAL NON-TAX,N,327.81,327.81,6,6,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337X,33-7X-DEBT MANAGEMENT SERVICING CENTER,33,03,7X,Dept. of Health & Human Services,3,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,5385.38,5385.38,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337W,33-7W-DEBT MANAGEMENT SERVICING CENTER,33,W2,7W,West Virginia State Tax Deptartment,286,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,3942.73,3942.73,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337W,33-7W-DEBT MANAGEMENT SERVICING CENTER,33,27,7W,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,169.35,169.35,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337V,33-7V-DEBT MANAGEMENT SERVICING CENTER,33,27,7V,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,104.25,104.25,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337V,33-7V-DEBT MANAGEMENT SERVICING CENTER,33,12,7V,Defense Finance and Accounting Svc.,11,Federal,Salary,SAL,NTDO,Salary,NL,10,FN,FEDERAL NON-TAX,N,363.66,363.66,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337L,33-7L-DEBT MANAGEMENT SERVICING CENTER,33,51,7L,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,1502.00,1502.00,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337L,33-7L-DEBT MANAGEMENT SERVICING CENTER,33,27,7L,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,579.60,579.60,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337I,33-7I-DEBT MANAGEMENT SERVICING CENTER,33,51,7I,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,1289.25,1289.25,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337I,33-7I-DEBT MANAGEMENT SERVICING CENTER,33,27,7I,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,708.15,708.15,4,4,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337G,33-7G-DEBT MANAGEMENT SERVICING CENTER,33,D2,7G,District of Columbia - SRP,198,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,325.14,325.14,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337G,33-7G-DEBT MANAGEMENT SERVICING CENTER,33,27,7G,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,600.15,600.15,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,337F,33-7F-DEBT MANAGEMENT SERVICING CENTER,33,36,7F,Dept of Health and Human Services,86,Federal,NTDO Vendor,NTV,NTDO,NTDO Vendor,NV,7,FN,FEDERAL NON-TAX,N,4852.55,4852.55,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3379,33-79-DEBT MANAGEMENT SERVICING CENTER,33,51,79,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,1772.09,1772.09,2,2,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01CA,01-CA-CALIFORNIA DEPT OF CHILD SUPPORT,01,1C,CA,Department of Homeland Security,21,State,Vendor payment,VEN,TDO,Vendor Check,VC,13,CS,CHILD SUPPORT,N,1672.95,1672.95,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01CA,01-CA-CALIFORNIA DEPT OF CHILD SUPPORT,01,1W,CA,Department of Justice,40,State,Vendor payment,VEN,TDO,Vendor Check,VC,13,CS,CHILD SUPPORT,N,590.47,590.47,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01AZ,01-AZ-STATE OF ARIZONA,01,51,AZ,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,CS,CHILD SUPPORT,N,114446.92,113858.39,33,31,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01CA,01-CA-CALIFORNIA DEPT OF CHILD SUPPORT,01,04,CA,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,CS,CHILD SUPPORT,N,1252.13,1252.13,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01CA,01-CA-CALIFORNIA DEPT OF CHILD SUPPORT,01,18,CA,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM Check,OC,8,CS,CHILD SUPPORT,N,66.81,66.81,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01CA,01-CA-CALIFORNIA DEPT OF CHILD SUPPORT,01,18,CA,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,CS,CHILD SUPPORT,N,9118.50,9118.50,45,45,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01AR,01-AR-ARKANSAS OFFICE OF CHILD SUPPORT,01,99,AR,Bureau of Fiscal Service,181,Federal,Vendor payment,VEN,TDO,Vendor Check,VC,13,CS,CHILD SUPPORT,N,75.00,75.00,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01AZ,01-AZ-STATE OF ARIZONA,01,18,AZ,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM Check,OC,8,CS,CHILD SUPPORT,N,254.50,254.50,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01AZ,01-AZ-STATE OF ARIZONA,01,41,AZ,United States Postal Service,116,Federal,NTDO Vendor,NTV,NTDO,NTDO Vendor,NV,7,CS,CHILD SUPPORT,N,4429.54,4429.54,1,1,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01AL,01-AL-STATE OF ALABAMA,01,51,AL,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,CS,CHILD SUPPORT,N,32665.10,32665.10,25,25,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01AL,01-AL-STATE OF ALABAMA,01,51,AL,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,CS,CHILD SUPPORT,N,54094.69,52428.56,30,28,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01AR,01-AR-ARKANSAS OFFICE OF CHILD SUPPORT,01,51,AR,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,CS,CHILD SUPPORT,N,11386.75,11386.75,11,11,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01AR,01-AR-ARKANSAS OFFICE OF CHILD SUPPORT,01,51,AR,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,CS,CHILD SUPPORT,N,18375.59,9046.59,7,6,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01AK,01-AK-CHILD SUPPORT SERVICES DIVISION,01,51,AK,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,CS,CHILD SUPPORT,N,38670.61,29734.08,30,29,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01AK,01-AK-CHILD SUPPORT SERVICES DIVISION,01,51,AK,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,CS,CHILD SUPPORT,N,34435.65,22410.53,13,9,2023,1,2022,4,10,01
2022-10-01,Dept of Health & Human Services,1,State,01AL,01-AL-STATE OF ALABAMA,01,18,AL,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,CS,CHILD SUPPORT,N,554.48,554.48,6,6,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3379,33-79-DEBT MANAGEMENT SERVICING CENTER,33,27,79,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,405.75,405.75,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3374,33-74-DEBT MANAGEMENT SERVICING CENTER,33,27,74,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,1591.91,1591.91,6,6,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336W,33-6W-DEBT MANAGEMENT SERVICING CENTER,33,V2,6W,Virginia Dept of Taxation - SRP,281,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,598.41,598.41,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336W,33-6W-DEBT MANAGEMENT SERVICING CENTER,33,O3,6W,Oregon Dept of Revenue - SRP,253,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,1880.02,1880.02,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336W,33-6W-DEBT MANAGEMENT SERVICING CENTER,33,D2,6W,District of Columbia - SRP,198,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,956.00,956.00,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336W,33-6W-DEBT MANAGEMENT SERVICING CENTER,33,51,6W,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,6183.21,6183.21,5,5,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336W,33-6W-DEBT MANAGEMENT SERVICING CENTER,33,51,6W,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,7367.18,7367.18,5,5,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336W,33-6W-DEBT MANAGEMENT SERVICING CENTER,33,27,6W,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,45827.26,45366.01,214,212,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336W,33-6W-DEBT MANAGEMENT SERVICING CENTER,33,27,6W,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA Check,SC,11,FN,FEDERAL NON-TAX,N,1374.12,1374.12,6,6,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336W,33-6W-DEBT MANAGEMENT SERVICING CENTER,33,18,6W,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,FN,FEDERAL NON-TAX,N,6538.27,6417.90,34,33,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336O,33-6O-DEBT MANAGEMENT SERVICING CENTER,33,27,6O,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,216.60,216.60,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336O,33-6O-DEBT MANAGEMENT SERVICING CENTER,33,18,6O,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,FN,FEDERAL NON-TAX,N,331.25,331.25,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336N,33-6N-DEBT MANAGEMENT SERVICING CENTER,33,W2,6N,West Virginia State Tax Deptartment,286,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,140.30,140.30,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336N,33-6N-DEBT MANAGEMENT SERVICING CENTER,33,O3,6N,Oregon Dept of Revenue - SRP,253,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,73.21,73.21,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336N,33-6N-DEBT MANAGEMENT SERVICING CENTER,33,M2,6N,State of Maryland - SRP,233,State,State Vendor,NSV,NTDO,State Vendor,NS,5,FN,FEDERAL NON-TAX,N,140.30,140.30,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336N,33-6N-DEBT MANAGEMENT SERVICING CENTER,33,D2,6N,District of Columbia - SRP,198,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,2434.35,2434.35,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336N,33-6N-DEBT MANAGEMENT SERVICING CENTER,33,51,6N,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,19229.11,19229.11,3,3,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336N,33-6N-DEBT MANAGEMENT SERVICING CENTER,33,36,6N,Dept of Health and Human Services,86,Federal,NTDO Vendor,NTV,NTDO,NTDO Vendor,NV,7,FN,FEDERAL NON-TAX,N,94841.78,94841.78,16,16,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336N,33-6N-DEBT MANAGEMENT SERVICING CENTER,33,27,6N,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,2666.69,2666.69,8,8,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336N,33-6N-DEBT MANAGEMENT SERVICING CENTER,33,27,6N,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA Check,SC,11,FN,FEDERAL NON-TAX,N,148.55,148.55,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336N,33-6N-DEBT MANAGEMENT SERVICING CENTER,33,04,6N,Department of Veterans Affairs,4,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,169.63,169.63,3,3,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336L,33-6L-DEBT MANAGEMENT SERVICING CENTER,33,51,6L,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,331.67,331.67,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336L,33-6L-DEBT MANAGEMENT SERVICING CENTER,33,36,6L,Dept of Health and Human Services,86,Federal,NTDO Vendor,NTV,NTDO,NTDO Vendor,NV,7,FN,FEDERAL NON-TAX,N,355.35,355.35,3,3,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336J,33-6J-DEBT MANAGEMENT SERVICING CENTER,33,27,6J,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,549.75,549.75,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336H,33-6H-DEBT MANAGEMENT SERVICING CENTER,33,27,6H,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,1621.35,1621.35,6,6,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336H,33-6H-DEBT MANAGEMENT SERVICING CENTER,33,18,6H,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,FN,FEDERAL NON-TAX,N,3764.87,3764.87,4,4,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336G,33-6G-DEBT MANAGEMENT SERVICING CENTER,33,27,6G,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,525.90,525.90,3,3,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336G,33-6G-DEBT MANAGEMENT SERVICING CENTER,33,18,6G,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,FN,FEDERAL NON-TAX,N,566.25,566.25,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,336D,33-6D-DEBT MANAGEMENT SERVICING CENTER,33,73,6D,U.S. Department of Justice  BOP,155,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,52138.36,52138.36,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3369,33-69-DEBT MANAGEMENT SERVICING CENTER,33,27,69,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,183.45,183.45,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3368,33-68-DEBT MANAGEMENT SERVICING CENTER,33,51,68,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,54.25,54.25,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,335R,33-5R-DEBT MANAGEMENT SERVICING CENTER,33,51,5R,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund EFT,IE,12,FN,FEDERAL NON-TAX,N,21390.09,21390.09,11,11,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,333V,33-3V-DEBT MANAGEMENT SERVICING CENTER,33,51,3V,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,6307.21,6307.21,9,9,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,333V,33-3V-DEBT MANAGEMENT SERVICING CENTER,33,27,3V,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,355.15,355.15,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,333O,33-3O-DEBT MANAGEMENT SERVICING CENTER,33,27,3O,Social Security Administration,51,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,48.84,48.84,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,333L,33-3L-DEBT MANAGEMENT SERVICING CENTER,33,N5,3L,NYS Dept of Tax'n and Finance - SRP,245,State,State Vendor,NSV,NTDO,State Vendor,NS,5,FN,FEDERAL NON-TAX,N,357.55,357.55,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,333L,33-3L-DEBT MANAGEMENT SERVICING CENTER,33,51,3L,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,42.84,42.84,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,333L,33-3L-DEBT MANAGEMENT SERVICING CENTER,33,49,3L,Federal Communications Commission,124,Federal,Vendor payment,VEN,TDO,Vendor EFT,VE,13,FN,FEDERAL NON-TAX,N,447.00,447.00,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,333L,33-3L-DEBT MANAGEMENT SERVICING CENTER,33,27,3L,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,1635.90,1635.90,9,9,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,333K,33-3K-DEBT MANAGEMENT SERVICING CENTER,33,51,3K,Internal Revenue Service,132,Federal,Tax Refund,TAX,TDO,Tax Refund Check,IC,12,FN,FEDERAL NON-TAX,N,270.71,270.71,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,333K,33-3K-DEBT MANAGEMENT SERVICING CENTER,33,27,3K,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,379.20,379.20,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,333H,33-3H-DEBT MANAGEMENT SERVICING CENTER,33,27,3H,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,462.98,462.98,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,333C,33-3C-DEBT MANAGEMENT SERVICING CENTER,33,27,3C,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,405.90,405.90,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3337,33-37-DEBT MANAGEMENT SERVICING CENTER,33,27,37,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,494.85,494.85,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,3337,33-37-DEBT MANAGEMENT SERVICING CENTER,33,18,37,Office of Personnel Management,17,Federal,Office of Personnel Management,OPM,TDO,OPM EFT,OE,8,FN,FEDERAL NON-TAX,N,692.60,692.60,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332V,33-2V-DEBT MANAGEMENT SERVICING CENTER,33,27,2V,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,562.58,562.58,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332U,33-2U-DEBT MANAGEMENT SERVICING CENTER,33,27,2U,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA EFT,SE,11,FN,FEDERAL NON-TAX,N,6111.42,6111.42,21,21,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332U,33-2U-DEBT MANAGEMENT SERVICING CENTER,33,27,2U,Social Security Administration,51,Federal,Social Security Administration,SSA,TDO,SSA Check,SC,11,FN,FEDERAL NON-TAX,N,560.85,560.85,2,2,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332T,33-2T-DEBT MANAGEMENT SERVICING CENTER,33,W2,2T,West Virginia State Tax Deptartment,286,State,State Tax,NSX,NTDO,State Tax,NX,6,FN,FEDERAL NON-TAX,N,81.13,81.13,1,1,2023,1,2022,4,10,01
2022-10-01,Bureau of the Fiscal Service,83,Federal,332T,33-2T-DEBT MANAGEMENT SERVICING CENTER,33,36,2T,Dept of Health and Human Services,86,Federal,NTDO Vendor,NTV,NTDO,NTDO Vendor,NV,7,FN,FEDERAL NON-TAX,N,3129.44,3129.44,8,8,2023,1,2022,4,10,01
